A_k,Distance,H_absolute,J_absolute,K_absolute,K_apparent,Teff,[Fe/H],logg
0.258876,nan,nan,nan,nan,10.469,4742.59392361,0.313326779493,2.74580971462
1.0098,8.650380147264984,-5.273166056038402,-4.434217262167707,-5.5359759663598,10.159,3577.05114695,-0.0825539767009,0.544101651025
-0.049572,1.2866292486651747,-1.4624645474123297,-1.0046860487916063,-1.5342670994967231,9.013,4763.67076398,-1.70025949938,1.97669955282
0.933606,3.552909164954214,-4.466097566387294,-3.8317048948917423,-4.589526521455323,9.097,3533.22570628,-0.00285578244872,0.625564267466
2.04989,nan,nan,nan,nan,8.448,3402.76609751,-0.505617199932,0.190472683282
0.859248,8.631239920771428,-5.823451995186978,-4.96716269460552,-6.100613943853413,9.439,3636.28023876,-0.289390525298,0.304502073913
0.130356,1.1174587037127202,2.1445077913830386,2.4698367609200162,2.0964865874279077,12.468,4963.62406559,-0.276177554324,3.82008225967
0.895968,2.5508435571103307,-4.070198157585895,-3.302540126999498,-4.277387121024021,8.652,3974.13979396,0.191552675212,1.12474192039
0.489294,nan,nan,nan,nan,10.241,4636.92045262,0.321997334824,2.40180038372
0.545293,2.71559801854983,-3.8381858819522034,-3.0896714479866803,-4.030620415586245,8.684,4008.76067953,0.12904581607,1.19546949542
0.710532,5.108345762778875,-4.628366349459263,-3.832219267247123,-4.83693342590995,9.415,3786.92676772,-0.130248279559,0.824863131702
0.235926,3.0761668659239496,-0.1179754132446585,0.3155459091531516,-0.1859754498349098,12.49,4863.04630527,-1.13548154493,2.7977688736
0.652698,2.75107094770768,-2.418662831671137,-1.7698807529095808,-2.542206953040088,10.308,4334.75491786,0.124866011999,1.92863395528
0.89046,4.414412527835955,-6.26102896229495,-5.338728729181029,-6.559824578191755,7.555,3421.59313356,-0.224756821203,0.123475145132
1.22828,nan,nan,nan,nan,8.164,3354.61307174,-0.475966542451,0.212292115385
0.0257047,2.020808419695288,-0.9960692748713929,-0.5701236852749998,-1.0673304135117057,10.486,5226.22069232,-1.38068518107,2.53924337543
0.470016,1.8606563753524874,-1.748150558225251,-1.142367837810119,-1.8523468767563278,9.966,4505.95474572,0.0852455683707,2.2389754691
0.976752,2.1113449461881375,-3.5454282657996585,-2.9761455657831517,-3.643547965182885,8.956,3463.17456295,-0.129027182281,0.450234366214
0.834461,7.100810043437891,-5.665748515761598,-4.781918931836952,-5.936000474108272,9.155,3527.30112854,-0.227057395602,0.423702969789
1.45687,nan,nan,nan,nan,8.154,4172.13765879,0.473448046045,1.7896457794
0.973998,3.9705221166580205,-3.740567577801224,-3.1441423781480964,-3.8452360973849267,10.123,3739.58760465,-0.714118352732,0.449874145181
1.02724,4.450540200226734,-3.9059086005569803,-3.122614816586386,-4.098303641128195,10.171,3858.33140567,0.173947896549,1.26502410003
1.0814,1.9142810296827129,-3.6454070755105237,-3.0762095535771667,-3.7434284777609412,8.748,3456.95987332,-0.193083268063,0.384153825696
0.733482,3.939688695712369,-3.5529585475586534,-2.8161421427758513,-3.738791531620685,9.972,4017.81185812,0.253688117816,1.37681237896
0.953802,6.507429277054734,-5.420352070949954,-4.592515719632087,-5.682849284404426,9.338,3704.69944788,-0.227826676244,0.442162253313
0.456247,nan,nan,nan,nan,9.055,4829.57656133,0.461138092777,2.49180435731
1.08691,2.7063541070192896,-3.2684788305469374,-2.6915032877537586,-3.3688331014837356,9.88,3560.08977423,-0.0712878612303,0.674377213129
0.457164,nan,nan,nan,nan,8.44,4727.06218293,0.40599812038,2.38291375695
1.32008,7.161632657677809,-6.0697375526006105,-5.175947980538991,-6.369140204689848,9.226,3483.02554819,-0.112073841036,0.207694715597
-0.0413101,2.5053800535512,-1.6463441598743,-1.1809525222770614,-1.7183680774443901,10.276,4681.62477448,-1.76503148676,1.79343890647
0.815184,5.00033078209517,-4.724521002832859,-3.9438924607693195,-4.93717767376704,9.373,3816.17504145,-0.283972466914,0.661528840817
0.739908,2.71355440018317,-5.880049034971691,-5.014674327392227,-6.181600662768086,6.726,3542.22344045,-0.178383762518,0.269976261784
0.827118,3.2874914769636034,-4.221650773587278,-3.4247839334445156,-4.421441177812304,8.99,3819.03308343,0.118958979169,1.10593439909
-0.0403918,2.073318541645614,-1.1893076791517925,-0.7426826640653142,-1.2623301579636506,10.321,5031.50396384,-1.52987636331,2.37310270449
0.818856,4.456956137204953,-4.757975681022861,-3.946583721757432,-5.0040478001553765,9.06,3687.6733057,0.141801080258,0.780344531685
0.958392,5.93775746616441,-4.629430408848623,-3.8209098183863093,-4.866504272078487,9.96,3697.259257,0.170176569444,0.847666605335
-9999.99,2.9114537064044614,-0.9286774432880235,-0.35017542280917585,-1.0275494449783704,11.293,4709.38915217,0.0931501270399,2.54385494011
-9999.99,nan,nan,nan,nan,11.363,5061.80550477,0.321650359087,3.02668949776
-9999.99,2.899273043509871,-2.8697663675855565,-2.1673356400170136,-3.0144455881680403,9.297,4154.83108951,0.159354609796,1.73739868626
1.42106,2.4585293767351466,-5.317930933100004,-4.6689166737565255,-5.444437010004497,7.93,3411.09512335,-0.238136374693,0.231263793423
0.614142,1.6272757252399455,-1.6499624284583134,-1.065168282477055,-1.7554477296652171,9.916,4581.91221154,0.157179521726,2.25297691346
-9999.99,3.0596179963553567,-3.3698388836607616,-2.802322684936878,-3.467336033664073,8.961,3432.7900597,-0.178446365579,0.39407598725
1.04009,4.53639489551728,-5.589111710607237,-4.74858265201001,-5.900644265446345,8.423,3559.49586854,0.0142399220634,0.393873772389
-9999.99,2.052296856194206,-1.3071608600994506,-0.7317321793857339,-1.39720089935904,10.164,4650.3148097,-0.099235070997,2.42914619192
0.946458,3.3425446925126026,-3.8429338207987844,-3.0858125404007546,-4.042844114197924,9.524,3946.09729817,0.279648576872,1.26543527593
0.481032,2.1513048304203672,-1.6094845372097082,-1.0386413626356308,-1.7035417618159034,10.441,4632.20328027,-0.0171545289532,2.29940592875
-9999.99,1.5227881661555902,-1.125895563899906,-0.6797605560620974,-1.19919746589783,9.714,5133.65292128,-1.46152139858,2.48347004791
-9999.99,2.239115657581413,-1.051555405573638,-0.609538127345787,-1.1243826343804548,10.626,5084.61212178,-1.49869996058,2.46791840995
-9999.99,2.76061583692029,-3.728355315698446,-3.160071795100325,-3.8260298754387576,8.379,3419.25534934,-0.273236486623,0.259757812423
0.353429,1.3488876026863903,-0.6617759028490332,-0.11025619526901419,-0.7543078159401669,10.249,4760.57626132,0.281988395824,2.64448548675
-0.00826191,2.364510272385584,0.5006782911742839,0.9308495057206851,0.43329397447097395,12.302,4980.20758711,-0.861079008146,3.12187566115
0.548964,nan,nan,nan,nan,9.926,4418.00283016,0.306552593223,1.94770923446
1.26041,4.410588260595113,-6.081711588720201,-5.172913075647149,-6.377892585992772,8.105,3410.99611705,-0.255552109627,0.206170542717
-9999.99,2.3299947119371196,-2.889460587166974,-2.2028016016899103,-3.0417746768486897,8.795,4192.27775539,0.199448534676,1.65280259367
0.0358024,0.8907454789477928,-1.1095659819997838,-0.6866968242184002,-1.1815705336557705,8.603,5242.21461812,-1.36760336167,2.49304790258
0.824365,2.674434533982015,-3.260161857712009,-2.550600600783809,-3.427524857522089,9.533,4078.5989272,0.163123208639,1.46529474967
1.48165,2.530188319485048,-3.3780821948324165,-2.651551976854458,-3.557414232498624,9.94,4012.88661804,0.28585614251,1.46924049349
-0.0881278,1.3740716970467186,-1.1106102702605622,-0.6758194080435013,-1.1830469708206657,9.507,5188.89369601,-1.42618942723,2.49366309195
-9999.99,8.622776856391065,-5.4904636255274895,-4.6548728622354965,-5.774235737013691,8.904,3537.99763957,-0.127677367446,0.385226713763
-9999.99,4.666648299808037,-3.247002340272952,-2.623750944980067,-3.3610253583917533,9.984,3774.15684577,0.130803663565,1.16296441846
0.0927178,1.7142446116198418,1.385919090945867,1.8349959717160256,1.31891823488519,12.582,5139.21215579,-0.372222751382,3.54814518434
1.1218,2.4769299057318617,-2.960983552360409,-2.2891315810857273,-3.103368583626417,9.988,4233.41565554,-0.077177920388,1.49555494638
-0.193698,0.5139713214238868,-1.6366760125245778,-1.1717458355461612,-1.7086944345208432,6.846,4656.88743545,-1.77597788484,1.77301345127
1.72492,2.653597665167619,-3.87202191445796,-3.1005987122242504,-4.073095381935212,9.771,3839.31649819,0.282667579078,1.26537564816
0.0146877,4.402144051664186,-2.2201317586198193,-1.7266593020036587,-2.2960089494910783,10.937,4776.25435974,-1.75150723389,1.6947415913
0.0844559,2.2434702309344416,-1.0520521650924963,-0.6084848571120197,-1.1250574558248967,10.714,5123.14972483,-1.46843240945,2.49734363953
2.06642,nan,nan,nan,nan,8.282,3348.91162194,-0.689568297976,0.0286302689494
1.31825,4.135221099008847,-5.1813264007610025,-4.347227108090053,-5.441743675261971,8.959,3583.85548897,-0.0351787998909,0.587446834433
-9999.99,7.573538064759232,-4.27089919900385,-3.466150169789289,-4.4814940626485855,9.915,3766.41611264,0.182964619029,1.08774218743
-9999.99,3.800138494586377,-5.810808248658406,-4.965231968915586,-6.0579971230032585,6.841,3734.47685787,-0.501562663731,0.30844306121
1.12914,1.6926219785641579,-4.856494313625375,-4.0437532614142695,-5.107939879277709,7.164,3640.55331812,0.0971694016677,0.713749371513
-9999.99,nan,nan,nan,nan,9.915,3420.18575267,-0.545308651992,0.150612880561
-9999.99,nan,nan,nan,nan,9.246,4362.42880711,0.375404642288,1.87787492158
1.79469,1.215818167148092,-3.5117801554699795,-2.949826542400691,-3.6080331423272445,8.611,3407.24720121,-0.36015340477,0.196713047927
-0.185437,0.9795220333180374,-1.6440539050984209,-1.1805305765743648,-1.7160710471913923,8.239,4650.47403706,-1.7858059732,1.76976108939
-9999.99,nan,nan,nan,nan,11.274,4955.31722127,0.314528998447,2.89689050741
0.442476,1.4556557605080165,-1.1684491019440786,-0.7459033620678576,-1.2397694168226847,10.018,5246.25349491,-1.37371886148,2.46763587048
0.553554,1.14954499354509,-0.4202285231795575,0.09876183723187261,-0.5051838717887301,10.351,4885.49108783,0.280345060341,2.76332184223
-9999.99,nan,nan,nan,nan,11.129,4693.83323827,0.338065996325,2.48102600035
0.794988,nan,nan,nan,nan,10.263,4278.82866667,0.339043237677,1.9734724068
0.520506,3.4643590525927466,-2.355011507029137,-1.7031748107008087,-2.4636204838148674,10.755,4394.60814922,-0.143653521586,1.97121307124
-9999.99,2.0464128318623827,-1.3202349195654521,-0.7147762032839469,-1.426966251753702,10.128,4497.20521005,0.256822189597,2.42683913703
0.451656,nan,nan,nan,nan,9.858,4945.21703436,0.334758695382,2.74703931449
0.0201962,4.526257693051217,-2.4725471427420604,-1.9697450910280963,-2.5508925798702773,10.748,4800.40695259,-1.76405913707,1.66258398568
0.459918,1.0429457139194662,-0.8329113277874028,-0.2553550568104626,-0.9322265183609049,9.619,4749.4567907,0.164396648506,2.59015253593
-9999.99,2.320782169767165,-0.5020089024458051,0.06162652059208111,-0.5951718959295238,11.233,4697.76680671,0.13609744719,2.77065139183
-9999.99,1.946997660957191,-0.5398574848423956,0.002262791313065257,-0.6298271488841973,10.817,4861.6752377,0.267464559289,2.71716564963
0.585684,nan,nan,nan,nan,10.863,4781.87101569,0.428186836216,2.63978435568
0.888624,3.4028002747326327,-3.2541393064913446,-2.5563091779310536,-3.392806295982975,10.155,4017.72025607,-0.240184047872,1.34493527926
0.608634,2.7779565493512526,-3.5987772450826876,-2.85842851715742,-3.78426124278091,9.043,3943.42295174,0.233946968668,1.35291673591
1.48624,3.809050311740446,-4.330750840038303,-3.5448214493637034,-4.550323545330127,9.84,3836.34947298,0.164694756619,0.987183136839
0.384642,2.6310562442368033,-2.919386780298925,-2.2191894384420494,-3.068292660612089,9.417,4140.24937521,0.205354956982,1.71077065518
0.456247,3.875858260326495,-1.64805211345608,-1.2288852322561163,-1.7150864328590436,11.683,5279.95454822,-1.39510235114,2.26215728977
1.91678,nan,nan,nan,nan,8.664,3347.33060755,-0.486780424387,-0.0142922866638
0.584766,1.7524023759317926,-0.2623475350957192,0.24647990843266432,-0.34493516664552304,11.458,4992.8972226,0.269445363562,2.86481657721
0.524178,2.555670352284519,-1.3897241893455847,-0.8458832233773554,-1.483702174238243,11.078,4692.18168235,0.242616416219,2.39491260297
0.585684,nan,nan,nan,nan,11.576,4691.67203393,0.45122244131,2.48924128312
0.175338,0.9971435107694295,2.281139793724621,2.541611062120116,2.249873663557023,12.419,4838.78609847,-0.686531831464,3.78532954691
0.023868,0.5500886314893183,-1.1715455392066878,-0.7522931094182781,-1.2410313480675472,7.485,5270.83291088,-1.29691428601,2.46778315388
-9999.99,nan,nan,nan,nan,10.885,4935.80767456,0.361610085911,2.80068297983
0.606798,2.477268787982973,-4.550984296526283,-3.7575106363809234,-4.775663654254787,7.801,3769.9374935,0.0463946955389,0.836957884637
0.577423,nan,nan,nan,nan,10.719,4746.22496721,0.382602998114,2.57191833244
0.49572,1.2675773964689339,-0.8370668019128226,-0.33109275817344774,-0.9175924310847737,10.093,4916.31040276,0.235477228853,2.58150130915
0.526932,nan,nan,nan,nan,11.449,4860.81716724,0.474072157267,2.77593331105
-9999.99,nan,nan,nan,nan,11.091,4663.20824274,0.428577673291,2.46444640312
-9999.99,nan,nan,nan,nan,11.466,4830.29570281,0.490939459858,2.90559598151
-9999.99,3.2838528061782855,-1.634939342450461,-1.1751380303745433,-1.7089184113947482,10.873,4879.80857399,-1.6811148935,2.04899217588
-9999.99,nan,nan,nan,nan,11.34,4791.08464015,0.307857042618,2.58582644878
0.0440642,nan,nan,nan,nan,12.379,5009.86896625,0.382398211773,4.19415968766
0.384642,1.3633176547737018,-0.9163439825004637,-0.33905449544660743,-1.0146272940016539,10.043,4734.52970265,0.0673479439281,2.54946643714
0.485622,2.746050617865707,-2.801897108741668,-2.1248381291016365,-2.9481646915560376,9.731,4194.89046029,0.153926886667,1.67358209417
1.87088,nan,nan,nan,nan,9.526,3671.57389539,-0.858533016099,0.172323476276
1.44401,2.4176057420458883,-3.3806887805987422,-2.77034859015348,-3.4899373924364547,9.871,3746.35577125,0.0180879448311,1.02700755643
0.530604,3.5492738154548436,-4.291532399361342,-3.4929918819430794,-4.447301525554477,8.834,3972.04230717,-0.303884047334,1.09529243678
1.43851,4.365636565775361,-4.907540279191623,-4.0925332344229455,-5.164747891808334,9.474,3646.31107833,0.106640286545,0.697392423392
0.180846,0.7691080929889443,2.8929658894844295,3.1889653966325984,2.8482170936480413,12.459,5029.31352628,-0.151613333767,4.12942225839
-0.0302941,3.36212919801266,-2.185304902640195,-1.6967337761210648,-2.2610719912428343,10.372,4818.54394892,-1.74120411089,1.76566967
0.123012,3.6477063921625548,-0.5010765345629146,-0.06678253631099743,-0.5701113711501652,12.363,5032.80200184,-1.31529917006,2.6750224081
0.147797,2.80939056496644,0.020142404659290538,0.455353187699928,-0.04785759778574399,12.343,5160.74886061,-0.995731311051,2.95800887456
-9999.99,nan,nan,nan,nan,12.412,4822.37063646,0.404156529198,3.10187181533
-0.0982255,2.5198935614756883,-1.4302770024754208,-1.001129838896124,-1.50291098438386,10.504,5214.33858893,-1.44530855055,2.35362359015
0.011016,2.3277126000938497,0.6737353250048648,1.1371141110031868,0.6043372126762036,12.45,5073.49448334,-0.398044473855,3.24958341553
2.18943,1.045590199466107,-3.7294065868371393,-3.160681134388033,-3.827237519296367,8.459,3431.06834388,-0.247004526752,0.297637771067
2.06825,nan,nan,nan,nan,8.788,4282.58593642,0.509758875905,1.75794115488
1.9021,1.573800119702696,-3.544194664137101,-2.8072781591992144,-3.7248478700314362,9.162,3967.38132968,0.215923948991,1.38391507165
2.10773,2.800453387404756,-5.247635178807222,-4.422529186034246,-5.5228717419040425,8.821,3622.95301397,-0.0236110351428,0.522494134424
0.436969,1.1458008960430595,-1.9960661545466845,-1.3870718637828203,-2.1125147877107677,8.62,4590.25667004,0.198094324531,2.11086271888
0.0275406,1.0038764294731222,-0.2119114007560105,0.29644843272961213,-0.2929418866506923,9.743,4908.12929617,-0.0857438878629,2.88454864411
-0.0706858,3.1278640351733205,-1.3839211382263645,-0.9306678688597999,-1.4582393324612166,11.018,5060.34660911,-1.53470546792,2.33313702791
0.00550841,4.091268320590418,-0.3496263513735274,0.09668129000096,-0.4217982253976067,12.643,5175.2448621,-0.656774988951,2.81525391276
-0.012852,2.372587266561783,0.5736751550738752,1.0117228298695202,0.5038890237146518,12.38,5159.69103405,-0.317601723119,3.2029547425
0.0936361,1.6853263309890103,-0.9953340442862362,-0.552285755996894,-1.068056130564615,10.159,5093.87950411,-1.44198335127,2.50248624969
-0.0752759,1.7271994205226127,1.5150895504655233,1.9669887539104831,1.4482875819004912,12.635,5125.8782724,-0.362901434228,3.60567037139
1.37333,3.3455750097504997,-5.556085645931813,-4.7155279197742255,-5.856683857305821,8.139,3533.1273514,-0.0594445537332,0.381792999464
1.34303,4.116416241683134,-6.048300799884707,-5.1658311200843885,-6.345626415396384,8.07,3458.8657148,-0.31551320616,0.172715502343
1.36598,5.210992931783621,-4.995655828156755,-4.172069114140316,-5.237582420439974,9.713,3643.19989117,-0.0487845911522,0.65829895489
-83.4903,1.483165355926647,-1.654928949868651,-1.1921542979628885,-1.726947862907157,9.129,4656.98126275,-1.79666233008,1.76703705112
1.3513,4.643937931120123,-5.4415554382070175,-4.607367843664462,-5.738732032559028,8.947,3500.21746934,-0.00402440828559,0.422453416791
1.61843,3.028988636360013,-5.673127879619772,-4.82772789675405,-5.950918220121857,8.074,3616.597122,-0.267186414587,0.335473400114
0.433296,2.016692055269171,-4.587944287473245,-3.7908902419057453,-4.815493937004277,7.141,3776.85259671,0.0565749203484,0.821278054721
0.202878,7.513052715782762,-3.818389681053004,-3.0796706720449882,-4.001960180517997,10.58,3955.89910226,0.00454818777844,1.17708251267
0.242352,4.9034418385122995,-3.179304444865587,-2.4909274982396346,-3.3088571417175507,10.386,4244.3723423,-0.168116142318,1.56335047637
0.153306,nan,nan,nan,nan,10.55,4639.88488057,0.382352577183,2.56947412184
-0.0339664,2.6977382732353217,-1.992860630148268,-1.5110994778344242,-2.0669990669253795,10.088,4768.9331097,-1.76369034898,1.74296183733
0.453493,5.552462779700735,-5.722035817842087,-4.84367855338999,-6.017921279934378,8.158,3457.32454899,-0.120564542388,0.377019240429
0.253367,nan,nan,nan,nan,9.043,4336.97456163,0.330053526041,2.00810117567
0.310284,5.755003678226736,-3.7563794720204124,-2.9975549579435214,-3.931512027694442,10.179,3958.23364487,0.099958016612,1.32233693828
